volcano_number,volcano_name,primary_volcano_type,last_eruption_year,country,region,subregion,latitude,longitude,elevation,tectonic_settings,evidence_category,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km,eruption_number,eruption_category,start_year,start_month,start_day,evidence_method_dating
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13745,Confirmed Eruption,1868,11.0,26.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13744,Confirmed Eruption,1865,1.0,30.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13743,Confirmed Eruption,1864,8.0,5.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13742,Confirmed Eruption,1863,5.0,1.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13740,Confirmed Eruption,1852,8.0,20.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13739,Confirmed Eruption,1843,11.0,17.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13738,Confirmed Eruption,1842,11.0,18.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13737,Confirmed Eruption,1838,7.0,8.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13736,Confirmed Eruption,1832,10.0,31.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13735,Confirmed Eruption,1820,12.0,0.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13734,Confirmed Eruption,1819,5.0,27.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13732,Confirmed Eruption,1811,10.0,27.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13731,Confirmed Eruption,1809,3.0,27.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13730,Confirmed Eruption,1803,1.0,1.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13729,Confirmed Eruption,1802,11.0,15.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13728,Confirmed Eruption,1793,0.0,0.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13727,Confirmed Eruption,1792,5.0,25.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13725,Confirmed Eruption,1792,3.0,0.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13724,Confirmed Eruption,1791,2.0,0.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13723,Confirmed Eruption,1787,6.0,4.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13722,Confirmed Eruption,1781,3.0,0.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13721,Confirmed Eruption,1780,4.0,20.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13717,Confirmed Eruption,1766,4.0,27.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13716,Confirmed Eruption,1764,0.0,0.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13713,Confirmed Eruption,1763,6.0,18.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13712,Confirmed Eruption,1763,2.0,6.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13711,Confirmed Eruption,1758,11.0,3.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13710,Confirmed Eruption,1755,3.0,9.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13709,Confirmed Eruption,1732,12.0,9.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13701,Confirmed Eruption,1727,11.0,22.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13699,Confirmed Eruption,1702,3.0,8.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13698,Confirmed Eruption,1693,12.0,0.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13694,Confirmed Eruption,1682,9.0,1.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13693,Confirmed Eruption,1669,3.0,11.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13692,Confirmed Eruption,1654,1.0,1.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13691,Confirmed Eruption,1651,1.0,17.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13690,Confirmed Eruption,1646,11.0,20.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13689,Confirmed Eruption,1643,2.0,20.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13687,Confirmed Eruption,1634,12.0,19.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13682,Confirmed Eruption,1614,7.0,1.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13681,Confirmed Eruption,1610,2.0,6.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13679,Confirmed Eruption,1607,6.0,28.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13678,Confirmed Eruption,1603,7.0,0.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13671,Confirmed Eruption,1566,11.0,1.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13666,Confirmed Eruption,1537,3.0,0.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13665,Confirmed Eruption,1536,3.0,22.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13657,Confirmed Eruption,1408,11.0,8.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13652,Confirmed Eruption,1329,6.0,28.0,Historical Observations
211060,Etna,Stratovolcano(es),2020,Italy,Mediterranean and Western Asia,Italy,37.748,14.999,3295,Subduction zone / Continental crust (>25 km),Eruption Observed,78,3291,1016540,3052770,13626,Confirmed Eruption,252,2.0,1.0,Historical Observations
290070,Etorofu-Yakeyama [Grozny Group],Complex(es),2013,Japan - administered by Russia,Kuril Islands,Kuril Islands,45.012,147.871,1158,Subduction zone / Intermediate crust (15-25 km),Eruption Observed,0,39,2417,6361,20762,Confirmed Eruption,2013,2.0,16.0,Historical Observations
290070,Etorofu-Yakeyama [Grozny Group],Complex(es),2013,Japan - administered by Russia,Kuril Islands,Kuril Islands,45.012,147.871,1158,Subduction zone / Intermediate crust (15-25 km),Eruption Observed,0,39,2417,6361,20761,Confirmed Eruption,2012,8.0,16.0,Historical Observations
290070,Etorofu-Yakeyama [Grozny Group],Complex(es),2013,Japan - administered by Russia,Kuril Islands,Kuril Islands,45.012,147.871,1158,Subduction zone / Intermediate crust (15-25 km),Eruption Observed,0,39,2417,6361,18754,Confirmed Eruption,1989,5.0,3.0,Historical Observations
290070,Etorofu-Yakeyama [Grozny Group],Complex(es),2013,Japan - administered by Russia,Kuril Islands,Kuril Islands,45.012,147.871,1158,Subduction zone / Intermediate crust (15-25 km),Eruption Observed,0,39,2417,6361,18753,Confirmed Eruption,1973,5.0,16.0,Historical Observations
290070,Etorofu-Yakeyama [Grozny Group],Complex(es),2013,Japan - administered by Russia,Kuril Islands,Kuril Islands,45.012,147.871,1158,Subduction zone / Intermediate crust (15-25 km),Eruption Observed,0,39,2417,6361,18752,Confirmed Eruption,1973,1.0,16.0,Historical Observations
290070,Etorofu-Yakeyama [Grozny Group],Complex(es),2013,Japan - administered by Russia,Kuril Islands,Kuril Islands,45.012,147.871,1158,Subduction zone / Intermediate crust (15-25 km),Eruption Observed,0,39,2417,6361,18750,Confirmed Eruption,1968,2.0,16.0,Historical Observations
372020,Eyjafjallajokull,Stratovolcano,2010,Iceland,Iceland and Arctic Ocean,Iceland (southern),63.633,-19.633,1651,Rift zone / Oceanic crust (< 15 km),Eruption Observed,0,4,786,18516,12563,Confirmed Eruption,2010,3.0,20.0,Historical Observations
284140,Farallon de Pajaros,Stratovolcano,1967,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.546,144.893,337,Subduction zone / Crustal thickness unknown,Eruption Observed,0,0,0,0,18494,Confirmed Eruption,1967,3.0,27.0,Hydrophonic
284140,Farallon de Pajaros,Stratovolcano,1967,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.546,144.893,337,Subduction zone / Crustal thickness unknown,Eruption Observed,0,0,0,0,18493,Confirmed Eruption,1952,10.0,26.0,Historical Observations
284140,Farallon de Pajaros,Stratovolcano,1967,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.546,144.893,337,Subduction zone / Crustal thickness unknown,Eruption Observed,0,0,0,0,18485,Confirmed Eruption,1932,9.0,7.0,Historical Observations
284140,Farallon de Pajaros,Stratovolcano,1967,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.546,144.893,337,Subduction zone / Crustal thickness unknown,Eruption Observed,0,0,0,0,18481,Confirmed Eruption,1900,0.0,0.0,Historical Observations
284140,Farallon de Pajaros,Stratovolcano,1967,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.546,144.893,337,Subduction zone / Crustal thickness unknown,Eruption Observed,0,0,0,0,18480,Confirmed Eruption,1876,1.0,1.0,Historical Observations
382010,Fayal,Stratovolcano,1958,Portugal,Atlantic Ocean,Azores,38.6,-28.73,1043,Rift zone / Oceanic crust (< 15 km),Eruption Observed,1514,13757,24414,50663,12986,Confirmed Eruption,1957,9.0,27.0,Historical Observations
382010,Fayal,Stratovolcano,1958,Portugal,Atlantic Ocean,Azores,38.6,-28.73,1043,Rift zone / Oceanic crust (< 15 km),Eruption Observed,1514,13757,24414,50663,12985,Confirmed Eruption,1672,4.0,24.0,Historical Observations
311350,Fisher,Stratovolcano,1830,United States,Alaska,Aleutian Islands,54.65,-164.43,1112,Subduction zone / Continental crust (>25 km),Eruption Observed,0,0,0,25,20051,Confirmed Eruption,1826,10.0,11.0,Historical Observations
384010,Fogo,Stratovolcano,2015,Cape Verde,Atlantic Ocean,Cape Verde Islands,14.95,-24.35,2829,Intraplate / Intermediate crust (15-25 km),Eruption Observed,189,13254,37650,267298,20977,Confirmed Eruption,2014,11.0,23.0,Historical Observations
384010,Fogo,Stratovolcano,2015,Cape Verde,Atlantic Ocean,Cape Verde Islands,14.95,-24.35,2829,Intraplate / Intermediate crust (15-25 km),Eruption Observed,189,13254,37650,267298,13137,Confirmed Eruption,1995,4.0,2.0,Historical Observations
384010,Fogo,Stratovolcano,2015,Cape Verde,Atlantic Ocean,Cape Verde Islands,14.95,-24.35,2829,Intraplate / Intermediate crust (15-25 km),Eruption Observed,189,13254,37650,267298,13136,Confirmed Eruption,1951,6.0,12.0,Historical Observations
384010,Fogo,Stratovolcano,2015,Cape Verde,Atlantic Ocean,Cape Verde Islands,14.95,-24.35,2829,Intraplate / Intermediate crust (15-25 km),Eruption Observed,189,13254,37650,267298,13134,Confirmed Eruption,1857,6.0,27.0,Historical Observations
384010,Fogo,Stratovolcano,2015,Cape Verde,Atlantic Ocean,Cape Verde Islands,14.95,-24.35,2829,Intraplate / Intermediate crust (15-25 km),Eruption Observed,189,13254,37650,267298,13133,Confirmed Eruption,1852,2.0,19.0,Historical Observations
